cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
57;6;2003;2003m06;20;3;Nilópolis;3303203;Baixada Fluminense;6;0;0;6;0;6;0;59;2;1;17;18;8;3;29;22;0;9;0;1;0.0;0;1;;19;81;21;7;0;5;;40;73;0;0;0;9;11;;;;21;;;;;59;5;0;0;0;0;378;3
58;6;2003;2003m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense;25;0;0;25;1;26;3;112;0;2;29;8;5;3;16;50;2;4;0;0;0.0;0;0;;32;104;8;1;0;0;;36;45;0;0;0;1;7;;;;45;;;;;110;5;2;0;0;0;481;3
59;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;21;1;1;23;4;27;8;153;5;3;50;64;54;18;136;108;13;19;4;0;0.0;1;15;;97;393;53;17;1;11;;115;197;0;4;0;27;19;;;;92;;;;;165;12;3;0;0;0;1153;3
60;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;21;0;0;21;1;22;5;65;5;1;42;11;5;18;34;30;8;7;1;0;0.0;0;2;;19;101;14;0;0;3;;41;58;0;0;0;1;15;;;;44;;;;;42;5;4;0;0;0;441;3
61;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;0;0;5;0;5;0;18;2;3;15;1;0;0;1;9;0;0;4;0;0.0;0;0;;5;19;1;1;0;1;;13;16;0;0;0;1;0;;;;14;;;;;20;1;0;0;0;0;116;3
62;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense;4;0;0;4;1;5;1;52;2;6;8;5;1;2;8;16;2;1;1;0;0.0;0;0;;8;36;5;1;0;2;;18;26;0;0;0;3;14;;;;18;;;;;25;1;2;0;0;0;202;3
64;6;2003;2003m06;21;3;São João de Meriti;3305109;Baixada Fluminense;12;0;0;12;1;13;17;193;3;6;57;22;13;14;49;74;8;14;2;0;0.0;1;6;;53;207;28;14;0;3;;70;115;0;0;0;13;14;;;;52;;;;;99;13;0;0;0;0;815;3
65;6;2003;2003m06;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;1;0;0;1;0;1;2;104;2;1;27;4;0;2;6;14;6;0;9;0;0.0;1;2;;11;49;3;1;0;1;;56;61;0;0;0;3;2;;;;9;;;;;81;2;2;0;0;0;326;3
66;6;2003;2003m06;34;3;Magé;3302502;Baixada Fluminense;11;0;0;11;0;11;1;48;1;2;15;8;0;2;10;7;2;1;1;0;0.0;0;0;;1;22;6;0;0;1;;25;32;0;0;0;2;1;;;;6;;;;;45;3;1;0;0;0;232;3
48;7;2003;2003m07;24;3;Seropédica;3305554;Baixada Fluminense;0;0;1;1;0;1;0;30;0;0;12;3;0;0;3;8;7;1;0;0;0.0;0;0;;6;25;1;0;2;0;;20;23;0;0;0;1;5;;;;4;;;;;27;1;0;0;0;0;154;3
50;7;2003;2003m07;24;3;Itaguaí;3302007;Baixada Fluminense;5;0;0;5;0;5;2;45;5;1;14;1;5;3;9;10;0;3;6;0;0.0;0;5;;13;46;12;0;0;2;;55;69;0;0;0;2;5;;;;6;;;;;46;4;0;0;0;0;264;3
51;7;2003;2003m07;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;0;24;0;0;3;1;2;0;3;0;0;0;1;0;0.0;0;0;;0;4;1;2;0;1;;17;21;0;0;0;2;3;;;;0;;;;;22;0;1;0;0;0;97;3
52;7;2003;2003m07;20;3;Nova Iguaçu;3303500;Baixada Fluminense;0;0;0;0;0;0;0;72;5;2;25;22;23;3;48;50;3;16;1;0;0.0;0;15;;39;172;45;10;0;7;;79;141;0;0;0;21;2;;;;17;;;;;110;2;0;0;0;0;608;3
53;7;2003;2003m07;20;3;Mesquita;3302858;Baixada Fluminense;7;1;0;8;0;8;4;78;1;1;26;8;6;3;17;27;4;10;1;0;0.0;0;0;;24;83;12;2;0;4;;47;65;0;0;0;6;13;;;;23;;;;;77;4;0;0;0;0;398;3
54;7;2003;2003m07;20;3;Belford Roxo;3300456;Baixada Fluminense;28;0;0;28;4;32;21;153;3;0;40;15;9;2;26;34;4;13;2;0;0.0;0;1;;29;109;19;4;1;6;;96;126;0;0;0;7;19;;;;23;;;;;138;11;0;0;0;0;750;3
55;7;2003;2003m07;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;11;0;0;11;4;15;16;65;2;3;6;7;0;0;7;6;3;5;2;0;0.0;0;0;;7;30;3;5;0;2;;35;45;0;0;0;4;9;;;;8;;;;;56;6;3;0;0;0;302;3
56;7;2003;2003m07;20;3;Nova Iguaçu;3303500;Baixada Fluminense;21;0;0;21;1;22;2;62;1;0;16;15;2;1;18;32;6;1;1;0;0.0;0;0;;28;86;7;0;0;2;;50;59;0;0;0;2;10;;;;17;;;;;60;6;1;0;0;0;384;3
57;7;2003;2003m07;20;3;Nilópolis;3303203;Baixada Fluminense;5;1;0;6;0;6;4;53;1;4;26;25;17;4;46;32;0;8;2;0;0.0;0;4;;31;123;33;7;0;2;;48;90;0;1;0;14;20;;;;21;;;;;44;8;0;0;0;0;437;3
58;7;2003;2003m07;20;3;Nova Iguaçu;3303500;Baixada Fluminense;13;0;0;13;0;13;8;79;3;4;59;5;5;5;15;45;4;8;2;0;0.0;0;1;;28;103;17;2;1;3;;45;68;0;2;0;5;6;;;;43;;;;;123;3;2;0;0;0;530;3
59;7;2003;2003m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;27;0;1;28;4;32;15;137;2;3;42;49;38;12;99;107;18;25;1;0;0.0;0;11;;97;358;51;18;1;10;;127;207;0;3;0;25;21;;;;70;;;;;140;6;2;0;0;0;1113;3
60;7;2003;2003m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;22;0;0;22;6;28;9;72;3;3;44;20;9;9;38;33;3;6;0;0;0.0;0;7;;40;127;19;2;0;0;;61;82;0;0;0;0;18;;;;56;;;;;62;4;2;0;0;0;519;3
61;7;2003;2003m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;3;0;3;1;20;1;4;13;0;1;1;2;2;0;2;0;0;0.0;0;0;;3;9;0;0;1;0;;12;13;0;0;0;0;1;;;;6;;;;;15;5;2;0;0;0;97;3
62;7;2003;2003m07;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;5;16;7;24;2;1;15;4;4;8;16;10;2;9;1;0;0.0;0;0;;11;49;2;0;0;0;;22;24;0;0;0;4;13;;;;13;;;;;28;3;3;0;0;0;210;3
64;7;2003;2003m07;21;3;São João de Meriti;3305109;Baixada Fluminense;19;0;0;19;1;20;5;174;5;4;47;38;18;10;66;31;4;15;2;0;0.0;1;12;;33;164;52;6;0;7;;105;170;0;0;0;24;15;;;;57;;;;;113;22;0;0;0;0;890;3
65;7;2003;2003m07;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;4;0;0;4;0;4;0;72;1;1;13;4;3;2;9;5;4;6;2;0;0.0;0;0;;6;32;3;0;0;3;;44;50;0;0;0;3;3;;;;14;;;;;57;4;0;0;0;0;283;3
66;7;2003;2003m07;34;3;Magé;3302502;Baixada Fluminense;6;0;0;6;2;8;3;42;1;0;22;3;1;2;6;7;1;4;3;0;0.0;0;1;;4;26;9;1;0;0;;25;35;0;0;0;1;4;;;;10;;;;;39;5;4;0;0;0;232;3
48;8;2003;2003m08;24;3;Seropédica;3305554;Baixada Fluminense;2;0;1;3;0;3;0;20;0;1;8;1;0;0;1;12;6;1;3;0;0.0;0;0;;13;36;4;1;0;3;;14;22;0;1;0;0;4;;;;11;;;;;23;3;2;0;0;0;144;3
50;8;2003;2003m08;24;3;Itaguaí;3302007;Baixada Fluminense;8;0;0;8;0;8;9;34;0;1;12;0;1;1;2;3;0;1;5;0;0.0;0;0;;4;15;4;2;0;1;;32;39;0;0;0;2;6;;;;7;;;;;31;0;2;0;0;0;195;3
51;8;2003;2003m08;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;2;21;0;1;8;1;0;0;1;1;0;0;0;0;0.0;0;0;;0;2;1;2;0;0;;17;20;0;0;0;0;1;;;;1;;;;;33;0;0;0;0;0;96;3
52;8;2003;2003m08;20;3;Nova Iguaçu;3303500;Baixada Fluminense;3;0;0;3;0;3;0;117;6;1;34;22;14;7;43;56;13;10;0;0;0.0;0;7;;41;170;41;10;0;6;;60;117;0;1;0;10;8;;;;21;;;;;126;0;0;0;0;0;620;3
53;8;2003;2003m08;20;3;Mesquita;3302858;Baixada Fluminense;5;0;0;5;0;5;5;55;2;0;23;11;8;8;27;24;3;6;2;0;0.0;0;2;;17;81;14;1;0;1;;39;55;0;0;0;8;8;;;;23;;;;;52;9;2;0;0;0;371;3
54;8;2003;2003m08;20;3;Belford Roxo;3300456;Baixada Fluminense;15;0;0;15;7;22;12;165;9;2;36;18;10;2;30;36;6;9;1;0;0.0;0;3;;30;115;9;5;0;3;;83;100;0;1;0;9;17;;;;42;;;;;134;19;1;1;0;0;714;3
55;8;2003;2003m08;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;18;0;0;18;1;19;6;83;0;1;25;4;1;1;6;11;6;2;2;0;0.0;0;0;;11;38;2;1;0;2;;23;28;0;0;0;4;15;;;;10;;;;;48;6;1;0;0;0;315;3
56;8;2003;2003m08;20;3;Nova Iguaçu;3303500;Baixada Fluminense;22;0;0;22;2;24;8;48;1;3;15;16;7;0;23;54;0;8;1;0;0.0;0;0;;48;134;4;4;0;0;;37;45;0;0;0;1;11;;;;31;;;;;44;9;5;0;0;0;378;3
57;8;2003;2003m08;20;3;Nilópolis;3303203;Baixada Fluminense;10;0;0;10;1;11;3;63;3;0;22;27;13;5;45;33;2;9;1;0;0.0;0;6;;27;123;32;8;1;5;;63;109;0;2;0;8;10;;;;46;;;;;46;13;3;0;0;0;455;3
58;8;2003;2003m08;20;3;Nova Iguaçu;3303500;Baixada Fluminense;14;0;0;14;0;14;5;87;6;3;80;11;6;0;17;46;1;12;2;0;0.0;0;0;;36;114;12;1;0;1;;66;80;0;0;0;5;6;;;;43;;;;;92;4;0;0;0;0;526;3
59;8;2003;2003m08;15;3;Duque de Caxias;3301702;Baixada Fluminense;19;0;0;19;4;23;15;130;7;3;50;64;47;21;132;99;14;13;2;0;0.0;0;18;;90;368;38;20;0;8;;100;166;0;2;0;19;26;;;;75;;;;;101;9;3;0;0;0;1021;3
60;8;2003;2003m08;15;3;Duque de Caxias;3301702;Baixada Fluminense;14;0;0;14;3;17;11;50;1;1;30;21;5;5;31;30;7;14;1;0;0.0;0;3;;24;110;9;1;0;1;;52;63;0;2;0;3;12;;;;48;;;;;55;7;4;0;0;0;420;3
61;8;2003;2003m08;15;3;Duque de Caxias;3301702;Baixada Fluminense;2;0;0;2;0;2;0;14;0;1;4;0;1;2;3;4;3;0;0;0;0.0;0;0;;3;13;2;0;0;0;;14;16;0;0;0;0;1;;;;4;;;;;11;2;1;0;0;0;78;3
62;8;2003;2003m08;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;1;8;1;9;5;38;3;3;15;12;7;4;23;14;3;3;2;0;0.0;0;0;;11;56;4;0;1;1;;22;28;0;0;0;2;9;;;;10;;;;;25;3;1;0;0;0;216;3
64;8;2003;2003m08;21;3;São João de Meriti;3305109;Baixada Fluminense;16;0;1;17;0;17;7;174;8;2;66;33;19;7;59;46;6;10;2;0;0.0;0;5;;37;165;37;8;0;4;;85;134;0;0;0;25;16;;;;51;;;;;143;6;2;0;0;0;837;3
65;8;2003;2003m08;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;0;0;0;0;0;0;1;55;1;5;21;0;3;0;3;12;2;2;2;0;0.0;0;0;;9;30;4;3;0;1;;37;45;0;0;0;2;4;;;;10;;;;;64;6;5;0;0;0;272;3
66;8;2003;2003m08;34;3;Magé;3302502;Baixada Fluminense;8;0;0;8;1;9;4;37;5;1;11;2;2;2;6;7;2;3;2;0;0.0;0;0;;4;24;5;1;1;0;;21;28;0;0;0;1;8;;;;9;;;;;32;6;2;0;0;0;194;3
48;9;2003;2003m09;24;3;Seropédica;3305554;Baixada Fluminense;4;0;0;4;0;4;1;34;2;1;19;3;0;0;3;8;3;0;1;0;0.0;0;0;;8;23;2;0;0;0;;20;22;0;0;0;0;1;;;;2;;;;;41;1;0;0;0;0;165;3
50;9;2003;2003m09;24;3;Itaguaí;3302007;Baixada Fluminense;15;0;1;16;1;17;2;41;2;0;16;4;4;2;10;6;1;3;2;0;0.0;0;4;;12;38;9;2;1;2;;41;55;0;0;0;4;6;;;;10;;;;;39;2;0;0;0;0;246;3
51;9;2003;2003m09;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;1;28;0;0;1;0;0;0;0;4;3;1;0;0;0.0;0;0;;0;8;1;0;0;1;;19;21;0;0;0;3;1;;;;2;;;;;18;0;0;0;0;0;115;3
52;9;2003;2003m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense;2;0;0;2;2;4;4;96;8;2;26;38;28;5;71;63;8;7;0;0;0.0;0;5;;34;188;27;15;1;7;;71;121;0;0;0;25;5;;;;24;;;;;113;1;1;0;0;0;658;3
53;9;2003;2003m09;20;3;Mesquita;3302858;Baixada Fluminense;7;0;0;7;3;10;3;89;0;2;25;9;5;0;14;17;1;8;2;0;0.0;0;2;;19;63;12;1;0;0;;46;59;0;1;0;5;6;;;;20;;;;;80;7;1;0;0;0;359;3
54;9;2003;2003m09;20;3;Belford Roxo;3300456;Baixada Fluminense;30;0;1;31;7;38;2;135;7;3;36;20;10;3;33;24;2;4;1;0;0.0;0;1;;23;88;14;4;0;8;;73;99;0;0;0;4;22;;;;27;;;;;135;14;1;0;0;0;637;3
55;9;2003;2003m09;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;16;0;0;16;0;16;8;65;8;4;28;8;4;0;12;6;3;1;3;0;0.0;0;1;;10;36;1;6;0;2;;44;53;0;0;0;6;5;;;;10;;;;;69;6;0;0;0;0;349;3
56;9;2003;2003m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense;20;0;0;20;0;20;2;39;3;0;10;11;4;2;17;31;0;9;4;0;0.0;0;0;;30;91;7;2;0;1;;29;39;0;0;0;0;6;;;;22;;;;;45;5;0;0;0;0;303;3
57;9;2003;2003m09;20;3;Nilópolis;3303203;Baixada Fluminense;6;0;0;6;0;6;4;58;0;0;11;31;16;3;50;23;0;11;0;0;0.0;1;8;;32;125;20;9;0;3;;39;71;0;0;0;12;18;;;;22;;;;;56;4;1;0;0;0;403;3
58;9;2003;2003m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense;19;0;0;19;0;19;3;98;7;1;40;9;7;0;16;55;2;5;0;0;0.0;0;0;;40;118;15;1;0;0;;47;63;0;0;0;5;4;;;;38;;;;;91;9;2;0;0;0;553;3
59;9;2003;2003m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;14;1;0;15;3;18;3;127;9;2;70;52;46;23;121;133;17;13;3;0;0.0;0;13;;125;425;39;19;3;10;;96;167;0;0;0;29;9;;;;85;;;;;122;6;3;0;0;0;1085;3
60;9;2003;2003m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;12;0;0;12;0;12;5;65;3;2;40;19;6;9;34;25;0;1;2;0;0.0;0;2;;17;81;6;3;0;2;;48;59;0;0;0;4;7;;;;31;;;;;48;7;1;0;0;0;383;3
61;9;2003;2003m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;3;0;3;0;14;0;0;9;1;1;0;2;1;1;1;0;0;0.0;0;0;;0;5;2;0;0;0;;3;5;0;0;0;0;0;;;;2;;;;;14;2;3;0;0;0;67;3
62;9;2003;2003m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;0;7;5;12;6;38;2;3;26;4;9;2;15;18;1;10;2;0;0.0;0;0;;20;66;6;0;0;1;;17;24;1;0;0;6;10;;;;12;;;;;37;1;1;0;0;0;211;3
64;9;2003;2003m09;21;3;São João de Meriti;3305109;Baixada Fluminense;15;0;0;15;0;15;6;179;9;2;53;34;26;11;71;64;5;11;5;0;0.0;0;5;;55;216;53;7;0;6;;86;152;0;0;0;16;22;;;;51;;;;;161;5;0;0;0;0;901;3
65;9;2003;2003m09;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;3;0;0;3;0;3;1;74;0;1;42;3;4;3;10;6;0;1;2;0;0.0;0;1;;3;23;2;3;0;1;;60;66;0;0;0;2;7;;;;13;;;;;42;6;1;0;0;0;277;3
66;9;2003;2003m09;34;3;Magé;3302502;Baixada Fluminense;3;0;0;3;0;3;0;53;1;0;10;5;3;0;8;8;0;1;2;0;0.0;0;0;;4;23;1;1;0;0;;22;24;0;0;0;3;3;;;;6;;;;;37;7;2;0;0;0;215;3
48;10;2003;2003m10;24;3;Seropédica;3305554;Baixada Fluminense;3;0;0;3;0;3;0;16;1;1;5;3;2;0;5;5;3;1;1;0;0.0;0;1;;3;19;1;0;1;0;;9;11;0;0;0;1;2;;;;4;;;;;10;1;1;0;0;0;92;3
50;10;2003;2003m10;24;3;Itaguaí;3302007;Baixada Fluminense;4;0;0;4;3;7;1;42;0;3;29;6;0;1;7;5;0;3;0;0;0.0;0;4;;3;22;16;2;0;2;;43;63;0;1;0;5;3;;;;9;;;;;32;2;2;0;0;0;226;3
51;10;2003;2003m10;24;3;Paracambi;3303609;Baixada Fluminense;1;0;0;1;0;1;0;26;0;0;8;1;1;0;2;1;3;0;0;0;0.0;0;0;;0;6;0;0;0;0;;22;22;0;0;0;1;2;;;;2;;;;;21;1;0;0;0;0;104;3
52;10;2003;2003m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense;7;0;1;8;0;8;1;87;5;3;39;18;30;2;50;49;10;9;0;0;0.0;1;3;;49;171;41;11;0;9;;79;140;0;1;0;25;4;;;;17;;;;;100;2;0;0;0;0;661;3
53;10;2003;2003m10;20;3;Mesquita;3302858;Baixada Fluminense;8;0;0;8;0;8;0;89;0;1;33;12;6;4;22;19;0;7;1;0;0.0;0;1;;21;71;19;0;0;2;;43;64;0;0;0;5;10;;;;14;;;;;83;6;0;1;0;0;361;3
54;10;2003;2003m10;20;3;Belford Roxo;3300456;Baixada Fluminense;18;0;0;18;5;23;11;156;5;0;44;17;6;4;27;32;8;7;1;0;0.0;0;0;;26;101;10;5;0;4;;89;108;0;0;0;10;15;;;;24;;;;;156;14;0;0;0;0;717;3
55;10;2003;2003m10;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;13;0;1;14;1;15;6;99;4;4;36;15;3;0;18;8;6;8;0;0;0.0;0;2;;6;48;1;2;0;2;;41;46;0;0;0;5;10;;;;9;;;;;69;4;0;0;0;0;392;3
56;10;2003;2003m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense;17;0;0;17;3;20;10;41;2;1;16;8;8;0;16;33;3;7;3;0;0.0;0;0;;42;104;3;0;0;0;;30;33;0;0;0;3;12;;;;18;;;;;59;6;1;0;0;0;338;3
57;10;2003;2003m10;20;3;Nilópolis;3303203;Baixada Fluminense;2;0;3;5;6;11;9;78;3;1;25;23;20;4;47;33;4;7;0;0;0.0;0;6;;32;129;24;13;0;6;;49;92;0;0;0;10;24;;;;24;;;;;61;5;0;0;0;0;463;3
58;10;2003;2003m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense;26;0;0;26;0;26;9;90;4;3;61;6;6;2;14;29;0;6;0;0;0.0;0;1;;25;75;11;2;0;1;;65;79;0;1;0;3;10;;;;29;;;;;108;13;2;0;0;0;529;3
59;10;2003;2003m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;22;0;0;22;9;31;4;131;4;4;88;39;50;12;101;140;26;19;3;0;0.0;2;7;;128;426;50;25;1;12;;157;245;0;2;0;29;17;;;;89;;;;;153;11;7;0;0;0;1235;3
60;10;2003;2003m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;9;0;0;9;5;14;3;68;5;1;46;22;6;11;39;33;2;18;2;0;0.0;0;5;;25;124;4;1;0;1;;36;42;0;0;0;6;6;;;;30;;;;;56;1;1;0;0;0;440;3
61;10;2003;2003m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;0;8;3;7;0;0;6;0;0;0;0;4;0;1;0;0;0.0;0;0;;3;8;3;0;0;0;;7;10;0;0;0;0;0;;;;4;;;;;6;3;0;0;0;0;47;3
62;10;2003;2003m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;17;0;0;17;2;19;1;47;2;3;27;10;3;3;16;16;1;6;4;0;0.0;1;0;;11;55;4;0;0;0;;16;20;0;0;0;1;8;;;;15;;;;;36;4;0;0;0;0;220;3
64;10;2003;2003m10;21;3;São João de Meriti;3305109;Baixada Fluminense;18;0;0;18;1;19;2;183;8;1;60;26;20;8;54;49;7;8;3;0;0.0;1;6;;46;174;45;8;0;5;;82;140;0;1;0;8;25;;;;72;;;;;134;10;2;0;0;0;853;3
65;10;2003;2003m10;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;4;0;0;4;0;4;3;60;1;5;27;3;3;0;6;9;1;0;6;0;0.0;0;2;;7;31;1;1;0;2;;77;81;0;0;0;2;6;;;;14;;;;;47;9;1;0;0;0;300;3
66;10;2003;2003m10;34;3;Magé;3302502;Baixada Fluminense;7;0;0;7;0;7;0;47;0;0;20;4;0;0;4;9;0;3;2;0;0.0;0;0;;4;22;1;2;1;0;;34;38;0;1;0;0;11;;;;6;;;;;32;2;2;0;0;0;223;3
48;11;2003;2003m11;24;3;Seropédica;3305554;Baixada Fluminense;7;0;0;7;0;7;1;37;3;1;16;1;2;0;3;5;6;0;2;0;0.0;0;1;;9;26;5;0;0;0;;20;25;0;0;0;14;2;;;;5;;;;;27;1;0;0;0;0;177;3
50;11;2003;2003m11;24;3;Itaguaí;3302007;Baixada Fluminense;7;0;0;7;0;7;0;40;2;2;24;5;1;0;6;4;0;2;2;0;0.0;0;0;;4;18;13;2;0;2;;29;46;0;0;0;4;1;;;;9;;;;;47;5;0;0;0;0;214;3
51;11;2003;2003m11;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;0;32;2;1;6;2;0;0;2;3;3;0;0;0;0.0;0;0;;0;8;1;0;0;1;;19;21;0;0;0;2;1;;;;0;;;;;18;3;0;0;0;0;105;3
52;11;2003;2003m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense;2;0;0;2;1;3;2;137;3;1;61;22;31;2;55;53;6;8;1;0;0.0;0;4;;43;170;28;23;0;8;;60;119;0;0;0;19;7;;;;13;;;;;105;6;0;0;0;0;605;3
53;11;2003;2003m11;20;3;Mesquita;3302858;Baixada Fluminense;6;1;0;7;0;7;1;84;6;3;20;13;5;1;19;9;5;4;0;0;0.0;0;1;;13;51;8;3;0;3;;22;36;0;1;0;5;10;;;;21;;;;;68;7;0;0;0;0;322;3
54;11;2003;2003m11;20;3;Belford Roxo;3300456;Baixada Fluminense;17;0;0;17;4;21;2;172;8;1;29;9;14;2;25;37;3;4;3;0;0.0;0;0;;26;98;27;8;1;5;;92;133;0;1;0;10;18;;;;29;;;;;125;23;1;0;0;0;686;3
55;11;2003;2003m11;24;3;"Queimados;Japeri";9999981;Baixada Fluminense;7;0;0;7;0;7;8;134;2;2;9;3;5;1;9;3;2;3;0;0;0.0;0;0;;4;21;0;4;2;2;;41;49;0;0;0;7;13;;;;6;;;;;91;19;1;0;0;0;377;3
56;11;2003;2003m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense;23;0;0;23;1;24;3;53;3;1;30;5;3;2;10;18;4;7;0;0;0.0;0;0;;16;55;7;1;1;3;;33;45;0;0;1;2;18;;;;12;;;;;73;7;2;0;0;0;341;3
57;11;2003;2003m11;20;3;Nilópolis;3303203;Baixada Fluminense;10;0;0;10;0;10;1;87;1;0;23;25;14;3;42;28;3;5;1;0;0.0;0;7;;20;106;21;16;0;3;;45;85;0;0;0;5;29;;;;19;;;;;40;5;0;0;0;0;446;3
58;11;2003;2003m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense;22;0;0;22;1;23;11;87;6;1;70;6;6;2;14;22;1;7;0;0;0.0;0;0;;18;62;7;0;1;3;;43;54;0;1;0;3;5;;;;16;;;;;120;12;2;0;0;0;499;3
59;11;2003;2003m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;13;0;0;13;3;16;6;148;6;7;84;63;33;27;123;101;19;15;4;0;0.0;0;21;;91;374;27;21;1;14;;113;176;0;2;0;25;14;;;;74;;;;;129;13;0;1;0;0;1095;3
60;11;2003;2003m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;10;0;0;10;0;10;4;58;8;5;58;21;7;11;39;31;0;3;1;0;0.0;0;6;;31;111;17;1;0;1;;64;83;0;0;0;3;8;;;;33;;;;;65;4;1;0;0;0;450;3
61;11;2003;2003m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;2;0;0;2;0;2;1;21;0;0;4;0;1;0;1;3;0;3;0;0;0.0;0;0;;4;11;1;0;0;0;;5;6;0;0;0;0;0;;;;3;;;;;21;5;1;0;0;0;78;3
62;11;2003;2003m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;5;16;0;37;0;0;17;8;4;2;14;12;1;5;2;0;0.0;0;0;;6;40;4;1;0;0;;12;17;0;0;0;3;18;;;;20;;;;;26;1;0;0;0;0;203;3
64;11;2003;2003m11;21;3;São João de Meriti;3305109;Baixada Fluminense;16;0;0;16;1;17;4;188;16;5;85;23;18;9;50;39;9;11;4;0;0.0;0;1;;38;152;36;6;1;9;;91;143;1;0;0;17;24;;;;52;;;;;143;12;1;0;0;0;864;3
65;11;2003;2003m11;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;5;0;0;5;0;5;1;57;2;4;38;0;1;1;2;10;6;2;6;0;0.0;0;1;;8;35;3;2;0;1;;62;68;0;0;0;0;9;;;;8;;;;;54;4;4;0;0;0;289;3
66;11;2003;2003m11;34;3;Magé;3302502;Baixada Fluminense;2;0;0;2;0;2;0;42;1;1;28;2;0;2;4;7;0;1;1;0;0.0;0;1;;3;17;3;0;0;2;;25;30;0;0;0;4;5;;;;1;;;;;42;5;3;0;0;0;208;3
48;12;2003;2003m12;24;3;Seropédica;3305554;Baixada Fluminense;3;0;0;3;0;3;0;40;0;1;13;0;0;0;0;2;1;1;1;0;0.0;0;0;;2;7;4;0;0;1;;27;32;0;0;0;3;1;;;;3;;;;;42;2;1;0;0;0;140;3
50;12;2003;2003m12;24;3;Itaguaí;3302007;Baixada Fluminense;7;0;0;7;1;8;1;35;0;3;42;4;2;1;7;6;0;3;2;0;0.0;0;0;;11;29;9;1;0;0;;43;53;0;0;0;3;6;;;;5;;;;;33;0;0;0;0;0;235;3
51;12;2003;2003m12;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;2;43;0;0;15;1;0;1;2;3;3;0;1;0;0.0;0;0;;2;11;1;2;0;1;;26;30;0;0;0;4;3;;;;1;;;;;48;2;1;0;0;0;144;3
