ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,ID_CAMPANHA
427,511,41,2023-04-07 00:00:00,3,Online,7655.28,19
428,802,42,2024-07-19 00:00:00,1,Online,3485.33,4
429,579,9,2023-03-30 00:00:00,1,Loja Física,4201.89,19
430,250,23,2022-11-01 00:00:00,1,Loja Física,4648.09,11
431,920,78,2024-05-30 00:00:00,4,Loja Física,17705.12,9
432,510,11,2023-08-26 00:00:00,2,Online,5721.28,14
433,630,71,2023-03-16 00:00:00,4,Online,7356.52,19
434,73,31,2022-11-09 00:00:00,4,Loja Física,16166.52,11
435,282,88,2023-08-06 00:00:00,2,Loja Física,494.26,14
436,916,26,2023-09-28 00:00:00,4,Online,10742.48,5
437,960,30,2022-03-03 00:00:00,3,Loja Física,9847.77,12
438,360,34,2023-09-17 00:00:00,2,Online,722.82,5
439,10,46,2024-09-10 00:00:00,3,Online,2596.23,20
440,211,69,2024-01-28 00:00:00,3,Loja Física,8872.89,16
441,835,5,2022-04-12 00:00:00,1,Online,3845.33,2
442,152,61,2024-08-28 00:00:00,1,Loja Física,4808.51,20
443,5,83,2024-02-21 00:00:00,2,Online,2127.2,16
444,195,38,2022-08-01 00:00:00,4,Online,7713.2,17
445,954,28,2023-10-03 00:00:00,3,Online,14935.77,5
446,283,26,2022-08-05 00:00:00,4,Loja Física,10742.48,17
447,464,61,2022-09-28 00:00:00,3,Online,14425.53,17
448,113,23,2023-11-08 00:00:00,1,Online,4648.09,5
449,271,46,2022-03-25 00:00:00,1,Loja Física,865.41,2
450,163,30,2022-06-10 00:00:00,1,Loja Física,3282.59,8
451,460,67,2022-09-03 00:00:00,2,Online,2914.72,17
452,105,92,2022-06-27 00:00:00,3,Loja Física,7135.65,8
453,693,33,2023-07-20 00:00:00,4,Online,12025.92,14
454,556,3,2022-03-18 00:00:00,3,Online,3710.67,2
455,282,69,2022-06-10 00:00:00,4,Online,11830.52,8
456,687,83,2022-01-03 00:00:00,4,Online,4254.4,12
457,162,42,2023-02-23 00:00:00,4,Online,13941.32,19
458,983,62,2023-04-07 00:00:00,3,Online,8178.24,19
459,351,58,2023-12-07 00:00:00,1,Loja Física,3528.23,18
460,434,57,2023-09-01 00:00:00,2,Online,6175.04,14
461,852,1,2023-04-27 00:00:00,2,Online,3265.22,7
462,140,73,2022-10-26 00:00:00,1,Loja Física,255.54,11
463,471,60,2022-02-03 00:00:00,2,Online,80675.4,12
464,132,69,2022-08-26 00:00:00,4,Online,11830.52,17
465,87,59,2022-10-23 00:00:00,2,Online,8413.92,11
466,688,46,2023-12-25 00:00:00,3,Online,2596.23,18
467,183,34,2022-10-17 00:00:00,1,Loja Física,361.41,11
468,368,97,2023-12-21 00:00:00,1,Online,4879.18,18
469,129,25,2024-05-30 00:00:00,1,Loja Física,1775.34,9
470,246,42,2023-04-10 00:00:00,1,Loja Física,3485.33,19
471,601,29,2022-03-14 00:00:00,3,Loja Física,14722.44,2
472,578,25,2023-12-05 00:00:00,4,Online,7101.36,18
473,670,54,2022-08-28 00:00:00,4,Online,3726.68,17
474,899,73,2024-08-04 00:00:00,4,Loja Física,1022.16,4
475,378,67,2022-09-28 00:00:00,2,Loja Física,2914.72,17
476,149,15,2024-03-17 00:00:00,4,Online,11786.64,16
477,985,4,2024-03-21 00:00:00,2,Online,340.94,16
478,852,38,2023-10-03 00:00:00,3,Online,5784.9,5
479,433,20,2023-08-27 00:00:00,2,Online,4014.46,14
480,628,23,2023-11-09 00:00:00,4,Online,18592.36,5
481,726,37,2024-04-03 00:00:00,1,Loja Física,3419.9,9
482,469,62,2024-08-14 00:00:00,3,Loja Física,8178.24,20
483,446,8,2022-07-22 00:00:00,4,Loja Física,1163.2,8
484,481,37,2023-03-12 00:00:00,4,Online,13679.6,19
485,884,45,2022-04-28 00:00:00,4,Loja Física,5795.64,2
486,294,97,2023-07-12 00:00:00,3,Online,14637.54,14
487,765,33,2022-08-19 00:00:00,1,Loja Física,3006.48,17
488,143,7,2023-10-26 00:00:00,1,Online,3835.28,5
489,250,22,2022-06-02 00:00:00,1,Loja Física,3024.57,8
490,878,5,2024-07-19 00:00:00,4,Loja Física,15381.32,4
491,948,15,2022-09-30 00:00:00,2,Online,5893.32,11
492,975,21,2024-04-26 00:00:00,4,Online,4885.96,9
493,302,89,2022-05-26 00:00:00,1,Loja Física,4497.09,8
494,25,17,2022-03-15 00:00:00,3,Loja Física,11423.94,2
495,789,56,2022-03-03 00:00:00,2,Online,7835.2,12
496,984,50,2022-06-19 00:00:00,2,Online,7110.36,8
497,889,7,2024-03-22 00:00:00,4,Online,15341.12,16
498,890,50,2022-11-11 00:00:00,3,Loja Física,10665.54,11
499,901,60,2023-09-02 00:00:00,2,Loja Física,8067.54,14
500,70,83,2024-02-06 00:00:00,1,Online,1063.6,16
501,625,7,2024-04-24 00:00:00,4,Loja Física,15341.12,9
502,875,40,2023-08-06 00:00:00,4,Online,3680.2,14
503,112,45,2024-08-01 00:00:00,1,Loja Física,1448.91,4
504,364,59,2022-10-23 00:00:00,1,Online,4206.96,11
505,303,88,2023-03-26 00:00:00,1,Online,247.13,19
506,471,75,2022-05-08 00:00:00,2,Loja Física,1028.74,2
507,964,55,2023-04-25 00:00:00,3,Online,581.43,7
508,91,64,2023-12-07 00:00:00,2,Online,4138.5,18
509,530,65,2022-11-08 00:00:00,3,Loja Física,2559.27,11
510,661,54,2023-12-18 00:00:00,4,Loja Física,3726.68,18
511,988,96,2023-02-17 00:00:00,3,Loja Física,1285.14,19
512,739,40,2024-08-23 00:00:00,1,Loja Física,920.05,20
513,726,53,2022-10-06 00:00:00,2,Online,8406.2,11
514,872,44,2023-05-28 00:00:00,1,Online,3278.33,7
515,663,63,2023-07-07 00:00:00,4,Online,9974.52,14
516,192,2,2023-05-21 00:00:00,2,Online,6612.56,7
517,963,79,2023-03-25 00:00:00,2,Online,6658.64,19
518,552,21,2022-03-24 00:00:00,1,Loja Física,1221.49,2
519,242,88,2023-09-05 00:00:00,2,Loja Física,494.26,5
520,138,50,2022-02-10 00:00:00,1,Online,3555.18,12
521,345,81,2024-06-29 00:00:00,3,Loja Física,12986.04,4
522,180,52,2023-03-19 00:00:00,4,Loja Física,13488.12,19
523,712,9,2024-01-23 00:00:00,1,Loja Física,4201.89,16
524,503,99,2022-11-27 00:00:00,4,Loja Física,17109.92,11
525,203,20,2023-09-11 00:00:00,2,Loja Física,4014.46,5
526,573,83,2022-09-14 00:00:00,4,Online,4254.4,17
527,192,18,2022-01-27 00:00:00,4,Loja Física,9068.96,12
528,5,84,2022-04-04 00:00:00,4,Online,14853.56,2
529,890,30,2022-08-23 00:00:00,2,Online,6565.18,17
530,237,65,2024-09-11 00:00:00,3,Online,2559.27,20
531,693,24,2023-11-22 00:00:00,3,Online,13958.34,18
532,311,88,2024-05-06 00:00:00,3,Online,741.39,9
533,549,47,2024-05-31 00:00:00,1,Loja Física,3216.11,9
534,56,83,2023-08-13 00:00:00,1,Online,1063.6,14
535,443,94,2023-08-25 00:00:00,2,Online,811.46,14
536,237,90,2024-08-31 00:00:00,3,Online,9452.67,20
537,870,44,2022-01-22 00:00:00,4,Loja Física,13113.32,12
538,861,29,2024-02-23 00:00:00,3,Loja Física,14722.44,16
539,197,77,2023-11-20 00:00:00,1,Loja Física,4416.77,18
540,585,68,2024-04-21 00:00:00,2,Loja Física,9228.82,9
541,571,17,2022-10-03 00:00:00,3,Online,11423.94,11
542,752,97,2023-08-14 00:00:00,1,Online,4879.18,14
543,514,5,2022-02-11 00:00:00,1,Online,3845.33,12
544,449,92,2024-02-21 00:00:00,4,Online,9514.2,16
545,360,88,2024-02-14 00:00:00,3,Online,741.39,16
546,700,81,2022-06-29 00:00:00,4,Loja Física,17314.72,8
547,819,50,2023-04-27 00:00:00,3,Online,10665.54,7
548,30,40,2023-06-16 00:00:00,2,Loja Física,1840.1,7
549,779,46,2023-10-30 00:00:00,3,Online,2596.23,5
550,988,51,2023-03-29 00:00:00,4,Loja Física,9321.36,19
551,108,11,2024-07-27 00:00:00,4,Loja Física,11442.56,4
552,844,12,2022-10-12 00:00:00,1,Loja Física,3160.61,11
553,935,13,2022-07-05 00:00:00,3,Online,13007.16,8
554,602,64,2023-08-23 00:00:00,3,Loja Física,6207.75,14
555,717,8,2023-03-23 00:00:00,2,Online,581.6,19
556,891,65,2023-10-13 00:00:00,1,Online,853.09,5
557,968,9,2024-04-13 00:00:00,4,Loja Física,16807.56,9
558,959,92,2023-05-19 00:00:00,3,Loja Física,7135.65,7
559,960,2,2024-09-19 00:00:00,1,Loja Física,3306.28,20
560,445,78,2022-04-04 00:00:00,2,Loja Física,8852.56,2
561,893,13,2023-04-27 00:00:00,1,Online,4335.72,7
562,438,2,2022-12-23 00:00:00,3,Online,9918.84,3
563,732,68,2023-02-23 00:00:00,3,Online,13843.23,19
564,890,76,2022-12-08 00:00:00,2,Loja Física,6147.1,3
565,606,48,2022-11-25 00:00:00,2,Loja Física,6073.16,11
566,457,74,2023-11-18 00:00:00,2,Loja Física,4348.68,18
567,615,3,2022-04-18 00:00:00,4,Loja Física,4947.56,2
568,735,68,2024-05-28 00:00:00,1,Online,4614.41,9
569,698,6,2022-06-14 00:00:00,1,Online,3156.34,8
570,981,87,2022-12-04 00:00:00,1,Online,4986.47,11
571,696,5,2023-02-26 00:00:00,4,Loja Física,15381.32,19
572,495,3,2023-12-12 00:00:00,1,Loja Física,1236.89,18
573,674,10,2023-05-23 00:00:00,2,Loja Física,6271.36,7
574,247,43,2022-10-23 00:00:00,1,Loja Física,3515.97,11
575,543,19,2023-11-10 00:00:00,4,Loja Física,14265,5
576,564,14,2024-08-25 00:00:00,4,Online,11903.96,20
577,857,21,2023-02-15 00:00:00,1,Loja Física,1221.49,19
578,588,43,2024-04-13 00:00:00,4,Online,14063.88,9
579,897,28,2024-02-18 00:00:00,4,Loja Física,19914.36,16
580,439,21,2023-07-18 00:00:00,1,Online,1221.49,14
581,278,36,2022-02-07 00:00:00,4,Loja Física,13625.8,12
582,552,24,2023-04-11 00:00:00,4,Loja Física,18611.12,19
583,613,54,2022-04-01 00:00:00,1,Online,931.67,2
584,111,38,2022-11-19 00:00:00,2,Loja Física,3856.6,11
585,385,17,2022-09-16 00:00:00,2,Loja Física,7615.96,17
586,833,22,2022-11-28 00:00:00,4,Loja Física,12098.28,11
587,761,83,2022-04-29 00:00:00,3,Online,3190.8,2
588,191,45,2024-09-20 00:00:00,3,Loja Física,4346.73,20
589,490,74,2024-03-02 00:00:00,1,Loja Física,2174.34,16
590,694,61,2023-02-18 00:00:00,1,Loja Física,4808.51,19
591,426,11,2024-06-04 00:00:00,2,Loja Física,5721.28,4
592,405,61,2023-06-11 00:00:00,3,Loja Física,14425.53,7
593,335,38,2024-04-24 00:00:00,1,Online,1928.3,9
594,209,66,2022-01-02 00:00:00,3,Online,8717.34,12
595,22,33,2023-11-05 00:00:00,3,Online,9019.44,5
596,678,43,2024-06-09 00:00:00,4,Online,14063.88,4
597,611,31,2023-07-10 00:00:00,4,Loja Física,16166.52,14
598,208,35,2023-04-19 00:00:00,3,Loja Física,6985.05,19
599,8,37,2023-02-28 00:00:00,2,Online,6839.8,19
600,702,47,2022-02-25 00:00:00,1,Online,3216.11,12
601,687,23,2022-07-12 00:00:00,1,Online,4648.09,8
602,785,36,2023-06-15 00:00:00,2,Online,6812.9,7
603,529,40,2023-01-06 00:00:00,4,Online,3680.2,3
604,602,90,2023-09-30 00:00:00,4,Loja Física,12603.56,5
605,653,89,2024-02-14 00:00:00,2,Online,8994.18,16
606,657,81,2023-05-26 00:00:00,2,Loja Física,8657.36,7
607,166,15,2023-10-03 00:00:00,4,Loja Física,11786.64,5
608,849,37,2023-03-29 00:00:00,3,Online,10259.7,19
609,496,4,2024-02-18 00:00:00,4,Loja Física,681.88,16
610,590,22,2022-02-22 00:00:00,3,Loja Física,9073.71,12
611,429,81,2022-07-28 00:00:00,1,Loja Física,4328.68,17
612,774,22,2022-10-01 00:00:00,1,Loja Física,3024.57,11
613,163,81,2023-07-17 00:00:00,3,Online,12986.04,14
614,366,78,2022-05-15 00:00:00,3,Loja Física,13278.84,2
615,526,78,2024-08-07 00:00:00,4,Loja Física,17705.12,4
616,239,17,2022-10-22 00:00:00,2,Online,7615.96,11
617,72,72,2023-03-25 00:00:00,3,Online,1064.25,19
618,445,98,2024-06-20 00:00:00,1,Online,4103.17,4
619,655,90,2023-12-17 00:00:00,4,Loja Física,12603.56,18
620,822,94,2023-05-12 00:00:00,1,Online,405.73,7
621,509,86,2022-05-05 00:00:00,4,Loja Física,16131.76,2
622,795,80,2022-01-30 00:00:00,2,Online,2270.08,12
623,269,94,2024-09-23 00:00:00,2,Loja Física,811.46,20
624,753,80,2023-10-08 00:00:00,1,Online,1135.04,5
625,415,38,2023-09-16 00:00:00,3,Online,5784.9,5
626,245,24,2024-03-29 00:00:00,3,Loja Física,13958.34,9
627,675,99,2022-09-03 00:00:00,1,Online,4277.48,17
628,60,6,2023-12-28 00:00:00,3,Online,9469.02,18
629,6,68,2022-06-12 00:00:00,3,Loja Física,13843.23,8
630,709,82,2022-11-15 00:00:00,1,Online,4441.86,11
631,982,6,2023-07-19 00:00:00,1,Online,3156.34,14
632,570,26,2022-01-15 00:00:00,2,Loja Física,5371.24,12
633,817,91,2023-07-20 00:00:00,1,Loja Física,4869.57,14
634,407,41,2023-02-22 00:00:00,2,Online,5103.52,19
635,217,75,2022-04-06 00:00:00,2,Online,1028.74,2
636,930,38,2022-08-19 00:00:00,4,Loja Física,7713.2,17
637,26,80,2024-05-11 00:00:00,3,Loja Física,3405.12,9
638,815,83,2024-07-23 00:00:00,1,Online,1063.6,4
639,5,43,2022-04-27 00:00:00,3,Loja Física,10547.91,2
640,986,53,2023-04-18 00:00:00,4,Online,16812.4,19
641,532,15,2024-08-27 00:00:00,1,Online,2946.66,20
642,390,90,2022-05-01 00:00:00,1,Loja Física,3150.89,2
643,710,56,2023-10-26 00:00:00,4,Loja Física,15670.4,5
644,571,56,2024-05-02 00:00:00,3,Loja Física,11752.8,9
645,448,31,2022-06-07 00:00:00,2,Loja Física,8083.26,8
646,754,83,2023-05-26 00:00:00,4,Online,4254.4,7
647,146,57,2024-08-13 00:00:00,4,Loja Física,12350.08,20
648,388,51,2024-01-04 00:00:00,1,Online,2330.34,18
649,785,24,2022-10-26 00:00:00,2,Online,9305.56,11
650,249,58,2023-06-06 00:00:00,4,Online,14112.92,7
651,526,73,2023-12-24 00:00:00,3,Online,766.62,18
652,462,87,2022-10-07 00:00:00,4,Online,19945.88,11
653,13,4,2023-03-02 00:00:00,3,Loja Física,511.41,19
654,903,10,2024-05-04 00:00:00,1,Loja Física,3135.68,9
655,384,63,2023-05-10 00:00:00,4,Online,9974.52,7
656,556,73,2023-04-29 00:00:00,3,Loja Física,766.62,7
657,887,83,2022-09-07 00:00:00,1,Loja Física,1063.6,17
658,399,15,2023-04-13 00:00:00,1,Online,2946.66,19
659,19,98,2023-07-19 00:00:00,1,Online,4103.17,14
660,575,63,2022-05-29 00:00:00,4,Loja Física,9974.52,8
661,491,19,2023-01-28 00:00:00,1,Online,3566.25,3
662,751,63,2022-07-15 00:00:00,1,Loja Física,2493.63,8
663,419,56,2024-08-01 00:00:00,3,Loja Física,11752.8,4
664,337,21,2023-09-06 00:00:00,1,Online,1221.49,5
665,419,34,2023-06-05 00:00:00,4,Loja Física,1445.64,7
666,915,17,2024-02-04 00:00:00,2,Loja Física,7615.96,16
667,916,18,2024-06-19 00:00:00,1,Online,2267.24,4
668,612,81,2022-05-20 00:00:00,4,Online,17314.72,8
669,675,66,2024-06-03 00:00:00,1,Loja Física,2905.78,4
670,928,51,2022-03-13 00:00:00,4,Online,9321.36,2
671,122,65,2022-10-10 00:00:00,1,Loja Física,853.09,11
672,432,43,2024-03-02 00:00:00,3,Online,10547.91,16
673,44,57,2024-03-19 00:00:00,2,Online,6175.04,16
674,872,10,2024-05-24 00:00:00,2,Loja Física,6271.36,9
675,920,37,2023-03-01 00:00:00,4,Loja Física,13679.6,19
676,317,48,2022-12-15 00:00:00,4,Loja Física,12146.32,3
677,381,69,2024-08-14 00:00:00,2,Online,5915.26,20
678,145,56,2024-03-17 00:00:00,3,Loja Física,11752.8,16
679,327,76,2023-06-04 00:00:00,3,Online,9220.65,7
680,363,36,2022-10-01 00:00:00,1,Online,3406.45,11
681,50,31,2024-04-20 00:00:00,3,Loja Física,12124.89,9
682,65,55,2022-01-03 00:00:00,2,Loja Física,387.62,12
683,355,38,2022-10-17 00:00:00,2,Online,3856.6,11
684,800,73,2024-01-14 00:00:00,3,Loja Física,766.62,18
685,164,90,2022-11-02 00:00:00,3,Online,9452.67,11
686,141,15,2024-05-07 00:00:00,2,Online,5893.32,9
687,966,16,2023-08-25 00:00:00,2,Online,9908.66,14
688,826,77,2023-08-17 00:00:00,2,Loja Física,8833.54,14
689,128,89,2023-11-07 00:00:00,2,Online,8994.18,5
690,398,94,2023-05-17 00:00:00,2,Online,811.46,7
691,933,53,2024-06-05 00:00:00,3,Loja Física,12609.3,4
692,880,56,2022-06-02 00:00:00,3,Loja Física,11752.8,8
693,463,7,2023-04-03 00:00:00,1,Loja Física,3835.28,19
694,751,57,2023-07-06 00:00:00,1,Online,3087.52,14
695,836,55,2023-05-11 00:00:00,4,Loja Física,775.24,7
696,808,52,2022-12-20 00:00:00,1,Online,3372.03,3
697,187,4,2022-12-07 00:00:00,3,Online,511.41,3
698,720,43,2023-07-20 00:00:00,1,Online,3515.97,14
699,732,40,2024-02-21 00:00:00,1,Loja Física,920.05,16
700,912,30,2023-07-11 00:00:00,3,Online,9847.77,14
701,190,10,2023-01-22 00:00:00,2,Online,6271.36,3
702,388,94,2023-04-12 00:00:00,3,Loja Física,1217.19,19
703,429,7,2024-08-13 00:00:00,3,Online,11505.84,20
704,858,36,2022-11-26 00:00:00,4,Loja Física,13625.8,11
705,284,35,2024-06-09 00:00:00,4,Loja Física,9313.4,4
706,864,88,2022-07-13 00:00:00,4,Loja Física,988.52,8
707,237,39,2023-12-16 00:00:00,2,Loja Física,9428.58,18
708,194,36,2022-09-02 00:00:00,1,Online,3406.45,17
709,287,20,2023-08-09 00:00:00,4,Online,8028.92,14
710,771,49,2023-01-28 00:00:00,3,Online,2936.52,3
711,758,96,2022-08-28 00:00:00,4,Online,1713.52,17
712,136,59,2024-05-26 00:00:00,3,Loja Física,12620.88,9
713,792,49,2024-03-05 00:00:00,2,Online,1957.68,16
714,783,90,2023-02-25 00:00:00,4,Loja Física,12603.56,19
715,171,26,2022-02-14 00:00:00,3,Online,8056.86,12
716,159,36,2022-11-22 00:00:00,1,Online,3406.45,11
717,201,43,2024-02-02 00:00:00,2,Loja Física,7031.94,16
718,487,99,2023-04-30 00:00:00,3,Online,12832.44,7
719,557,43,2023-12-24 00:00:00,1,Online,3515.97,18
720,962,99,2024-07-24 00:00:00,1,Loja Física,4277.48,4
721,776,76,2024-04-10 00:00:00,3,Online,9220.65,9
722,583,33,2023-01-26 00:00:00,4,Online,12025.92,3
723,504,78,2023-01-31 00:00:00,1,Online,4426.28,3
724,876,97,2023-11-11 00:00:00,2,Loja Física,9758.36,5
725,371,45,2024-03-22 00:00:00,1,Loja Física,1448.91,16
726,103,45,2024-04-20 00:00:00,4,Online,5795.64,9
727,125,88,2023-10-30 00:00:00,2,Online,494.26,5
728,313,15,2022-06-05 00:00:00,2,Online,5893.32,8
729,976,95,2023-05-23 00:00:00,2,Loja Física,3485.74,7
730,995,17,2024-09-14 00:00:00,3,Online,11423.94,20
731,798,12,2022-02-07 00:00:00,1,Loja Física,3160.61,12
732,458,22,2022-05-10 00:00:00,4,Loja Física,12098.28,2
733,230,23,2023-05-30 00:00:00,3,Online,13944.27,7
734,658,90,2024-09-15 00:00:00,3,Loja Física,9452.67,20
735,882,78,2023-08-28 00:00:00,2,Loja Física,8852.56,14
736,197,12,2022-12-06 00:00:00,3,Loja Física,9481.83,11
737,885,68,2024-06-09 00:00:00,1,Loja Física,4614.41,4
738,733,51,2022-04-13 00:00:00,3,Loja Física,6991.02,2
739,423,13,2024-06-14 00:00:00,3,Online,13007.16,4
740,572,57,2024-05-15 00:00:00,2,Loja Física,6175.04,9
741,610,55,2023-03-27 00:00:00,2,Loja Física,387.62,19
742,171,82,2022-04-13 00:00:00,3,Loja Física,13325.58,2
743,382,28,2023-06-23 00:00:00,2,Loja Física,9957.18,7
744,173,44,2024-07-21 00:00:00,4,Loja Física,13113.32,4
745,663,19,2023-04-13 00:00:00,4,Online,14265,19
746,453,46,2022-01-16 00:00:00,4,Online,3461.64,12
747,350,3,2024-01-10 00:00:00,3,Loja Física,3710.67,18
748,902,83,2022-05-28 00:00:00,1,Online,1063.6,8
749,952,20,2023-02-24 00:00:00,1,Loja Física,2007.23,19
750,634,25,2024-06-10 00:00:00,2,Online,3550.68,4
751,494,75,2023-11-02 00:00:00,1,Online,514.37,5
752,620,56,2024-09-20 00:00:00,1,Loja Física,3917.6,20
753,4,81,2022-06-08 00:00:00,3,Loja Física,12986.04,8
754,93,61,2022-03-18 00:00:00,2,Loja Física,9617.02,2
755,919,55,2023-04-26 00:00:00,1,Loja Física,193.81,7
756,6,35,2024-03-11 00:00:00,4,Online,9313.4,16
757,288,78,2024-09-19 00:00:00,2,Loja Física,8852.56,20
758,618,59,2022-09-29 00:00:00,2,Online,8413.92,17
759,146,39,2022-12-13 00:00:00,2,Loja Física,9428.58,3
760,783,57,2023-10-01 00:00:00,4,Loja Física,12350.08,5
761,424,83,2023-12-11 00:00:00,1,Online,1063.6,18
762,890,67,2023-02-12 00:00:00,4,Loja Física,5829.44,3
763,608,34,2023-10-28 00:00:00,2,Loja Física,722.82,5
764,457,41,2022-03-24 00:00:00,2,Online,5103.52,2
765,741,22,2024-05-22 00:00:00,3,Online,9073.71,9
766,202,27,2022-12-03 00:00:00,3,Loja Física,3411.06,11
767,212,21,2024-05-22 00:00:00,3,Online,3664.47,9
768,6,41,2023-11-22 00:00:00,3,Loja Física,7655.28,18
769,624,31,2024-05-29 00:00:00,2,Online,8083.26,9
770,376,27,2023-07-01 00:00:00,4,Loja Física,4548.08,14
771,891,37,2023-01-25 00:00:00,3,Online,10259.7,3
772,447,66,2024-09-04 00:00:00,4,Online,11623.12,20
773,835,54,2022-11-21 00:00:00,3,Online,2795.01,11
774,106,9,2023-10-04 00:00:00,1,Loja Física,4201.89,5
775,651,83,2024-01-06 00:00:00,3,Loja Física,3190.8,18
776,811,42,2024-06-27 00:00:00,4,Loja Física,13941.32,4
777,401,36,2024-02-17 00:00:00,3,Online,10219.35,16
778,96,10,2023-05-15 00:00:00,1,Online,3135.68,7
779,388,59,2024-06-12 00:00:00,4,Online,16827.84,4
780,959,40,2023-07-09 00:00:00,4,Online,3680.2,14
781,452,54,2022-02-06 00:00:00,4,Loja Física,3726.68,12
782,849,39,2023-09-25 00:00:00,2,Online,9428.58,5
783,809,7,2022-03-12 00:00:00,4,Online,15341.12,2
784,979,4,2022-08-29 00:00:00,2,Loja Física,340.94,17
785,901,15,2023-10-09 00:00:00,1,Loja Física,2946.66,5
786,416,76,2023-12-02 00:00:00,4,Online,12294.2,18
787,726,48,2024-08-01 00:00:00,4,Online,12146.32,4
788,504,6,2022-10-22 00:00:00,4,Online,12625.36,11
789,454,73,2022-08-21 00:00:00,1,Loja Física,255.54,17
790,291,35,2024-02-04 00:00:00,2,Online,4656.7,16
791,534,72,2022-04-03 00:00:00,3,Online,1064.25,2
792,193,71,2023-03-21 00:00:00,1,Online,1839.13,19
793,980,68,2022-04-11 00:00:00,1,Loja Física,4614.41,2
794,150,58,2024-02-18 00:00:00,1,Online,3528.23,16
795,880,77,2023-10-11 00:00:00,2,Loja Física,8833.54,5
796,759,19,2023-12-22 00:00:00,2,Loja Física,7132.5,18
797,779,62,2024-06-12 00:00:00,2,Loja Física,5452.16,4
798,973,71,2022-04-13 00:00:00,2,Loja Física,3678.26,2
799,763,10,2023-03-31 00:00:00,2,Loja Física,6271.36,19
800,515,25,2022-06-20 00:00:00,4,Online,7101.36,8
801,393,44,2023-12-12 00:00:00,3,Online,9834.99,18
802,316,99,2022-11-03 00:00:00,3,Loja Física,12832.44,11
803,76,58,2024-07-14 00:00:00,2,Loja Física,7056.46,4
804,599,25,2022-01-30 00:00:00,2,Online,3550.68,12
805,270,93,2022-02-17 00:00:00,4,Loja Física,17008.8,12
806,225,76,2022-11-29 00:00:00,2,Online,6147.1,11
807,530,40,2024-03-26 00:00:00,4,Online,3680.2,16
808,113,76,2022-02-27 00:00:00,4,Loja Física,12294.2,12
809,251,70,2022-10-28 00:00:00,1,Online,3004.92,11
810,233,10,2023-01-03 00:00:00,1,Online,3135.68,3
811,841,66,2023-01-19 00:00:00,2,Online,5811.56,3
812,791,25,2023-03-18 00:00:00,4,Loja Física,7101.36,19
813,714,71,2022-05-30 00:00:00,2,Online,3678.26,8
814,83,87,2022-09-08 00:00:00,1,Online,4986.47,17
815,125,11,2023-06-28 00:00:00,1,Online,2860.64,7
816,175,36,2023-02-26 00:00:00,1,Loja Física,3406.45,19
817,69,49,2023-08-03 00:00:00,1,Loja Física,978.84,14
818,47,48,2023-11-30 00:00:00,1,Loja Física,3036.58,18
819,884,87,2024-03-22 00:00:00,2,Loja Física,9972.94,16
820,256,7,2022-07-04 00:00:00,2,Online,7670.56,8
821,727,91,2022-06-24 00:00:00,1,Online,4869.57,8
822,30,77,2022-06-29 00:00:00,2,Online,8833.54,8
823,281,51,2022-03-22 00:00:00,1,Online,2330.34,2
824,924,17,2023-09-17 00:00:00,1,Loja Física,3807.98,5
825,994,32,2024-06-10 00:00:00,1,Loja Física,3603.99,4
826,237,26,2023-01-27 00:00:00,2,Loja Física,5371.24,3
